"['pruritus genital', ['a23.003.012.008', 'a21.010.001.002'], 0]","['pruritus nec', ['a23.003.012'], 1]","['reproductive tract signs and symptoms nec', ['a21.010.001'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['reproductive tract disorders nec', ['a21.010'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['reproductive system and breast disorders', ['a21'], 3]"
"['increased tendency to bruise', ['a01.001.003.005', 'a24.007.006.012', 'a23.006.001.009'], 0]","['bleeding tendencies', ['a01.001.003'], 1]","['bruising, ecchymosis and purpura', ['a24.007.006'], 1]","['purpura and related conditions', ['a23.006.001'], 1]","['coagulopathies and bleeding diatheses (excl thrombocytopenic)', ['a01.001'], 2]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['skin vascular abnormalities', ['a23.006'], 2]","['blood and lymphatic system disorders', ['a01'], 3]","['vascular disorders', ['a24'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['water intoxication', ['a14.005.006.004', 'a19.007.003.004', 'a05.003.003.003'], 0]","['total fluid volume increased', ['a14.005.006'], 1]","['mental disorders due to a general medical condition nec', ['a19.007.003'], 1]","['posterior pituitary disorders', ['a05.003.003'], 1]","['electrolyte and fluid balance conditions', ['a14.005'], 2]","['psychiatric disorders nec', ['a19.007'], 2]","['hypothalamus and pituitary gland disorders', ['a05.003'], 2]","['metabolism and nutrition disorders', ['a14'], 3]","['psychiatric disorders', ['a19'], 3]","['endocrine disorders', ['a05'], 3]"
"['cardiac failure congestive', ['a02.005.001.002'], 0]","['heart failures nec', ['a02.005.001'], 1]","['heart failures', ['a02.005'], 2]","['cardiac disorders', ['a02'], 3]"
"['diabetes mellitus', ['a05.006.001.001', 'a14.006.001.001'], 0]","['diabetes mellitus (incl subtypes)', ['a05.006.001', 'a14.006.001'], 1]","['diabetes mellitus (incl subtypes)', ['a05.006.001', 'a14.006.001'], 1]","['glucose metabolism disorders (incl diabetes mellitus)', ['a05.006', 'a14.006'], 2]","['glucose metabolism disorders (incl diabetes mellitus)', ['a05.006', 'a14.006'], 2]","['glucose metabolism disorders (incl diabetes mellitus)', ['a05.006', 'a14.006'], 2]","['glucose metabolism disorders (incl diabetes mellitus)', ['a05.006', 'a14.006'], 2]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]","['endocrine disorders', ['a05'], 3]","['metabolism and nutrition disorders', ['a14'], 3]"
"['hypoxia', ['a22.002.002.003'], 0]","['conditions associated with abnormal gas exchange', ['a22.002.002'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['wound dehiscence', ['a12.002.005.003'], 0]","['non-site specific procedural complications', ['a12.002.005'], 1]","['procedural related injuries and complications nec', ['a12.002'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['upper gastrointestinal haemorrhage', ['a07.012.002.006', 'a24.007.002.024'], 0]","['non-site specific gastrointestinal haemorrhages', ['a07.012.002'], 1]","['gastrointestinal haemorrhages', ['a24.007.002'], 1]","['gastrointestinal haemorrhages nec', ['a07.012'], 2]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['gastrointestinal disorders', ['a07'], 3]","['vascular disorders', ['a24'], 3]"
"['asthma', ['a10.001.003.010', 'a22.003.001.002'], 0]","['allergic conditions nec', ['a10.001.003'], 1]","['bronchospasm and obstruction', ['a22.003.001'], 1]","['allergic conditions', ['a10.001'], 2]","['bronchial disorders (excl neoplasms)', ['a22.003'], 2]","['immune system disorders', ['a10'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['fibrocystic breast disease', ['a16.014.001.003', 'a21.005.001.002'], 0]","['breast and nipple neoplasms benign', ['a16.014.001'], 1]","['benign and malignant breast neoplasms', ['a21.005.001'], 1]","['breast neoplasms benign (incl nipple)', ['a16.014'], 2]","['breast disorders', ['a21.005'], 2]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]","['reproductive system and breast disorders', ['a21'], 3]"
"['spinal anaesthesia', ['a25.001.003.001'], 0]","['anaesthesia and allied procedures', ['a25.001.003'], 1]","['therapeutic procedures and supportive care nec', ['a25.001'], 2]","['surgical and medical procedures', ['a25'], 3]"
"['tongue oedema', ['a07.014.002.007', 'a10.001.005.008', 'a23.004.001.009'], 0]","['tongue signs and symptoms', ['a07.014.002'], 1]","['angioedemas', ['a10.001.005', 'a23.004.001'], 1]","['angioedemas', ['a10.001.005', 'a23.004.001'], 1]","['tongue conditions', ['a07.014'], 2]","['allergic conditions', ['a10.001'], 2]","['angioedema and urticaria', ['a23.004'], 2]","['allergic conditions', ['a10.001'], 2]","['angioedema and urticaria', ['a23.004'], 2]","['gastrointestinal disorders', ['a07'], 3]","['immune system disorders', ['a10'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['immune system disorders', ['a10'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['colour blindness acquired', ['a06.002.009.002'], 0]","['colour blindness (incl acquired)', ['a06.002.009'], 1]","['vision disorders', ['a06.002'], 2]","['eye disorders', ['a06'], 3]"
"['paraparesis', ['a17.001.004.006'], 0]","['paralysis and paresis (excl cranial nerve)', ['a17.001.004'], 1]","['movement disorders (incl parkinsonism)', ['a17.001'], 2]","['nervous system disorders', ['a17'], 3]"
"['protrusion tongue', ['a17.002.005.037', 'a07.014.002.002'], 0]","['neurological signs and symptoms nec', ['a17.002.005'], 1]","['tongue signs and symptoms', ['a07.014.002'], 1]","['neurological disorders nec', ['a17.002'], 2]","['tongue conditions', ['a07.014'], 2]","['nervous system disorders', ['a17'], 3]","['gastrointestinal disorders', ['a07'], 3]"
"['application site erythema', ['a08.002.001.001', 'a23.003.006.005', 'a12.007.001.001'], 0]","['application and instillation site reactions', ['a12.007.001', 'a08.002.001'], 1]","['erythemas', ['a23.003.006'], 1]","['application and instillation site reactions', ['a12.007.001', 'a08.002.001'], 1]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['epidermal and dermal conditions', ['a23.003'], 2]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]"
"['coagulopathy', ['a01.001.002.001'], 0]","['coagulopathies', ['a01.001.002'], 1]","['coagulopathies and bleeding diatheses (excl thrombocytopenic)', ['a01.001'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['iron deficiency', ['a14.013.002.002'], 0]","['iron deficiencies', ['a14.013.002'], 1]","['iron and trace metal metabolism disorders', ['a14.013'], 2]","['metabolism and nutrition disorders', ['a14'], 3]"
"['obsessive thoughts', ['a19.006.005.001'], 0]","['obsessive-compulsive disorders and symptoms', ['a19.006.005'], 1]","['anxiety disorders and symptoms', ['a19.006'], 2]","['psychiatric disorders', ['a19'], 3]"
"['endometrial disorder', ['a21.007.001.001'], 0]","['uterine disorders nec', ['a21.007.001'], 1]","['uterine, pelvic and broad ligament disorders', ['a21.007'], 2]","['reproductive system and breast disorders', ['a21'], 3]"
"['dry skin', ['a23.003.003.001'], 0]","['dermal and epidermal conditions nec', ['a23.003.003'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['anxiety', ['a19.006.002.002'], 0]","['anxiety symptoms', ['a19.006.002'], 1]","['anxiety disorders and symptoms', ['a19.006'], 2]","['psychiatric disorders', ['a19'], 3]"
"['visual impairment', ['a06.002.006.008'], 0]","['visual disorders nec', ['a06.002.006'], 1]","['vision disorders', ['a06.002'], 2]","['eye disorders', ['a06'], 3]"
"['device capturing issue', ['a08.008.002.008'], 0]","['device malfunction events nec', ['a08.008.002'], 1]","['device issues', ['a08.008'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['haemolysis', ['a01.006.004.002'], 0]","['haemolyses nec', ['a01.006.004'], 1]","['haemolyses and related conditions', ['a01.006'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['xerosis', ['a08.001.003.016'], 0]","['general signs and symptoms nec', ['a08.001.003'], 1]","['general system disorders nec', ['a08.001'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['tension', ['a19.006.002.005'], 0]","['anxiety symptoms', ['a19.006.002'], 1]","['anxiety disorders and symptoms', ['a19.006'], 2]","['psychiatric disorders', ['a19'], 3]"
"['neuropathy peripheral', ['a17.009.003.003'], 0]","['peripheral neuropathies nec', ['a17.009.003'], 1]","['peripheral neuropathies', ['a17.009'], 2]","['nervous system disorders', ['a17'], 3]"
"['hyperprolactinaemia', ['a05.003.001.002'], 0]","['anterior pituitary hyperfunction', ['a05.003.001'], 1]","['hypothalamus and pituitary gland disorders', ['a05.003'], 2]","['endocrine disorders', ['a05'], 3]"
"['vasculitis necrotising', ['a10.002.002.008', 'a24.005.002.002'], 0]","['vasculitides', ['a10.002.002'], 1]","['vasculitides nec', ['a24.005.002'], 1]","['immune disorders nec', ['a10.002'], 2]","['vascular inflammations', ['a24.005'], 2]","['immune system disorders', ['a10'], 3]","['vascular disorders', ['a24'], 3]"
"['electric shock', 0, 0]"
"['retinal vascular thrombosis', ['a06.010.001.004', 'a24.001.007.001'], 0]","['retinal bleeding and vascular disorders (excl retinopathy)', ['a06.010.001'], 1]","['retinal embolism and thrombosis', ['a24.001.007'], 1]","['retina, choroid and vitreous haemorrhages and vascular disorders', ['a06.010'], 2]","['embolism and thrombosis', ['a24.001'], 2]","['eye disorders', ['a06'], 3]","['vascular disorders', ['a24'], 3]"
"['drug ineffective', ['a08.006.001.006'], 0]","['therapeutic and nontherapeutic responses', ['a08.006.001'], 1]","['therapeutic and nontherapeutic effects (excl toxicity)', ['a08.006'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['large intestine perforation', ['a07.004.006.005', 'a12.002.003.005'], 0]","['intestinal ulcers and perforation nec', ['a07.004.006'], 1]","['gastrointestinal and hepatobiliary procedural complications', ['a12.002.003'], 1]","['gastrointestinal ulceration and perforation', ['a07.004'], 2]","['procedural related injuries and complications nec', ['a12.002'], 2]","['gastrointestinal disorders', ['a07'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['hypertrophy', ['a08.003.004.005'], 0]","['trophic disorders', ['a08.003.004'], 1]","['tissue disorders nec', ['a08.003'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['dermal cyst', ['a16.026.002.001', 'a23.010.002.001'], 0]","['skin cysts and polyps', ['a23.010.002', 'a16.026.002'], 1]","['skin cysts and polyps', ['a23.010.002', 'a16.026.002'], 1]","['cutaneous neoplasms benign', ['a23.010', 'a16.026'], 2]","['cutaneous neoplasms benign', ['a23.010', 'a16.026'], 2]","['cutaneous neoplasms benign', ['a23.010', 'a16.026'], 2]","['cutaneous neoplasms benign', ['a23.010', 'a16.026'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['talipes', ['a15.011.007.007', 'a03.011.007.007'], 0]","['musculoskeletal and connective tissue disorders of limbs congenital', ['a03.011.007', 'a15.011.007'], 1]","['musculoskeletal and connective tissue disorders of limbs congenital', ['a03.011.007', 'a15.011.007'], 1]","['musculoskeletal and connective tissue disorders congenital', ['a15.011', 'a03.011'], 2]","['musculoskeletal and connective tissue disorders congenital', ['a15.011', 'a03.011'], 2]","['musculoskeletal and connective tissue disorders congenital', ['a15.011', 'a03.011'], 2]","['musculoskeletal and connective tissue disorders congenital', ['a15.011', 'a03.011'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['congenital, familial and genetic disorders', ['a03'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['congenital, familial and genetic disorders', ['a03'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['congenital, familial and genetic disorders', ['a03'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['congenital, familial and genetic disorders', ['a03'], 3]"
"['myocarditis', ['a02.004.003.001'], 0]","['noninfectious myocarditis', ['a02.004.003'], 1]","['myocardial disorders', ['a02.004'], 2]","['cardiac disorders', ['a02'], 3]"
"['right ventricular failure', ['a02.005.003.002'], 0]","['right ventricular failures', ['a02.005.003'], 1]","['heart failures', ['a02.005'], 2]","['cardiac disorders', ['a02'], 3]"
"['blister', ['a12.001.006.002', 'a23.003.001.001'], 0]","['skin injuries nec', ['a12.001.006'], 1]","['bullous conditions', ['a23.003.001'], 1]","['injuries nec', ['a12.001'], 2]","['epidermal and dermal conditions', ['a23.003'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['nail discolouration', ['a23.002.005.001'], 0]","['nail and nail bed conditions (excl infections and infestations)', ['a23.002.005'], 1]","['skin appendage conditions', ['a23.002'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['musculoskeletal discomfort', ['a15.003.004.001'], 0]","['musculoskeletal and connective tissue pain and discomfort', ['a15.003.004'], 1]","['musculoskeletal and connective tissue disorders nec', ['a15.003'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['oropharyngeal pain', ['a07.005.005.004', 'a22.002.005.022'], 0]","['oral soft tissue signs and symptoms', ['a07.005.005'], 1]","['upper respiratory tract signs and symptoms', ['a22.002.005'], 1]","['oral soft tissue conditions', ['a07.005'], 2]","['respiratory disorders nec', ['a22.002'], 2]","['gastrointestinal disorders', ['a07'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['subdural haematoma', ['a24.007.004.005', 'a17.008.005.002', 'a12.001.010.003'], 0]","['nervous system haemorrhagic disorders', ['a24.007.004'], 1]","['traumatic central nervous system haemorrhages', ['a17.008.005'], 1]","['cerebral injuries nec', ['a12.001.010'], 1]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['central nervous system vascular disorders', ['a17.008'], 2]","['injuries nec', ['a12.001'], 2]","['vascular disorders', ['a24'], 3]","['nervous system disorders', ['a17'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['asthenia', ['a08.001.001.001'], 0]","['asthenic conditions', ['a08.001.001'], 1]","['general system disorders nec', ['a08.001'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['facial pain', ['a08.001.008.012'], 0]","['pain and discomfort nec', ['a08.001.008'], 1]","['general system disorders nec', ['a08.001'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['joint dislocation', ['a15.001.007.002', 'a12.004.002.007'], 0]","['joint dislocations', ['a15.001.007'], 1]","['fractures and dislocations nec', ['a12.004.002'], 1]","['joint disorders', ['a15.001'], 2]","['bone and joint injuries', ['a12.004'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['prostatitis', ['a21.009.001.001'], 0]","['prostate and seminal vesicles infections and inflammations', ['a21.009.001'], 1]","['male reproductive tract infections and inflammations', ['a21.009'], 2]","['reproductive system and breast disorders', ['a21'], 3]"
"['immunodeficiency', ['a10.003.002.002'], 0]","['immunodeficiency disorders nec', ['a10.003.002'], 1]","['immunodeficiency syndromes', ['a10.003'], 2]","['immune system disorders', ['a10'], 3]"
"['type iv hypersensitivity reaction', ['a10.001.003.022'], 0]","['allergic conditions nec', ['a10.001.003'], 1]","['allergic conditions', ['a10.001'], 2]","['immune system disorders', ['a10'], 3]"
"['myositis', ['a15.005.001.001'], 0]","['muscle infections and inflammations', ['a15.005.001'], 1]","['muscle disorders', ['a15.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['application site exfoliation', ['a12.007.001.022', 'a23.003.007.007', 'a08.002.001.022'], 0]","['application and instillation site reactions', ['a12.007.001', 'a08.002.001'], 1]","['exfoliative conditions', ['a23.003.007'], 1]","['application and instillation site reactions', ['a12.007.001', 'a08.002.001'], 1]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['epidermal and dermal conditions', ['a23.003'], 2]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['administration site reactions', ['a12.007', 'a08.002'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]","['general disorders and administration site conditions', ['a08'], 3]"
"['vein discolouration', ['a24.003.002.004'], 0]","['non-site specific vascular disorders nec', ['a24.003.002'], 1]","['vascular disorders nec', ['a24.003'], 2]","['vascular disorders', ['a24'], 3]"
"['joint swelling', ['a15.001.002.004'], 0]","['joint related signs and symptoms', ['a15.001.002'], 1]","['joint disorders', ['a15.001'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['acidosis', ['a14.001.003.002'], 0]","['mixed acid-base disorders', ['a14.001.003'], 1]","['acid-base disorders', ['a14.001'], 2]","['metabolism and nutrition disorders', ['a14'], 3]"
"['drug abuse', ['a19.007.002.010'], 0]","['substance-related disorders', ['a19.007.002'], 1]","['psychiatric disorders nec', ['a19.007'], 2]","['psychiatric disorders', ['a19'], 3]"
"['mental disability', ['a26.001.001.001'], 0]","['disability issues', ['a26.001.001'], 1]","['lifestyle issues', ['a26.001'], 2]","['social circumstances', ['a26'], 3]"
"['bladder spasm', ['a20.002.002.013'], 0]","['bladder and urethral symptoms', ['a20.002.002'], 1]","['urinary tract signs and symptoms', ['a20.002'], 2]","['renal and urinary disorders', ['a20'], 3]"
"[""sjogren's syndrome"", 0, 0]"
"['onychoclasis', ['a23.002.005.005'], 0]","['nail and nail bed conditions (excl infections and infestations)', ['a23.002.005'], 1]","['skin appendage conditions', ['a23.002'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['plasma cell myeloma', 0, 0]"
"['uveitis', ['a06.004.003.003', 'a10.002.001.023'], 0]","['iris and uveal tract infections, irritations and inflammations', ['a06.004.003'], 1]","['immune and associated conditions nec', ['a10.002.001'], 1]","['ocular infections, irritations and inflammations', ['a06.004'], 2]","['immune disorders nec', ['a10.002'], 2]","['eye disorders', ['a06'], 3]","['immune system disorders', ['a10'], 3]"
"['metabolic acidosis', ['a14.001.001.003'], 0]","['metabolic acidoses (excl diabetic acidoses)', ['a14.001.001'], 1]","['acid-base disorders', ['a14.001'], 2]","['metabolism and nutrition disorders', ['a14'], 3]"
"['oculogyric crisis', ['a17.001.003.002', 'a06.005.002.002'], 0]","['dystonias', ['a17.001.003'], 1]","['ocular nerve and muscle disorders', ['a06.005.002'], 1]","['movement disorders (incl parkinsonism)', ['a17.001'], 2]","['ocular neuromuscular disorders', ['a06.005'], 2]","['nervous system disorders', ['a17'], 3]","['eye disorders', ['a06'], 3]"
"['blood cholesterol increased', ['a13.012.001.002'], 0]","['cholesterol analyses', ['a13.012.001'], 1]","['lipid analyses', ['a13.012'], 2]","['investigations', ['a13'], 3]"
"['dystonia', ['a17.001.003.001'], 0]","['dystonias', ['a17.001.003'], 1]","['movement disorders (incl parkinsonism)', ['a17.001'], 2]","['nervous system disorders', ['a17'], 3]"
"['nasal discomfort', ['a22.002.005.020'], 0]","['upper respiratory tract signs and symptoms', ['a22.002.005'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['pelvic inflammatory disease', ['a11.001.010.006', 'a21.014.004.001'], 0]","['female reproductive tract infections', ['a11.001.010'], 1]","['pelvic and site unspecified infections and inflammations', ['a21.014.004'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['female reproductive tract infections and inflammations', ['a21.014'], 2]","['infections and infestations', ['a11'], 3]","['reproductive system and breast disorders', ['a21'], 3]"
"['rhythm idioventricular', ['a02.003.004.019'], 0]","['ventricular arrhythmias and cardiac arrest', ['a02.003.004'], 1]","['cardiac arrhythmias', ['a02.003'], 2]","['cardiac disorders', ['a02'], 3]"
"['nodal arrhythmia', ['a02.003.002.005'], 0]","['rate and rhythm disorders nec', ['a02.003.002'], 1]","['cardiac arrhythmias', ['a02.003'], 2]","['cardiac disorders', ['a02'], 3]"
"['varicella', ['a23.009.003.003', 'a11.005.002.004'], 0]","['skin and subcutaneous tissue viral infections', ['a23.009.003'], 1]","['herpes viral infections', ['a11.005.002'], 1]","['skin and subcutaneous tissue infections and infestations', ['a23.009'], 2]","['viral infectious disorders', ['a11.005'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['infections and infestations', ['a11'], 3]"
"['bursitis', ['a15.004.001.001'], 0]","['bursal disorders', ['a15.004.001'], 1]","['synovial and bursal disorders', ['a15.004'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['metastases to liver', ['a16.022.002.001', 'a09.004.002.004'], 0]","['metastases to specified sites', ['a16.022.002'], 1]","['malignant hepatobiliary neoplasms', ['a09.004.002'], 1]","['metastases', ['a16.022'], 2]","['hepatobiliary neoplasms', ['a09.004'], 2]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]","['hepatobiliary disorders', ['a09'], 3]"
"['upper respiratory tract infection', ['a22.007.003.011', 'a11.001.013.009'], 0]","['upper respiratory tract infections nec', ['a22.007.003'], 1]","['upper respiratory tract infections', ['a11.001.013'], 1]","['respiratory tract infections', ['a22.007'], 2]","['infections - pathogen unspecified', ['a11.001'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]","['infections and infestations', ['a11'], 3]"
"['cellulitis', ['a11.002.001.001', 'a23.009.001.001'], 0]","['bacterial infections nec', ['a11.002.001'], 1]","['skin and subcutaneous tissue bacterial infections', ['a23.009.001'], 1]","['bacterial infectious disorders', ['a11.002'], 2]","['skin and subcutaneous tissue infections and infestations', ['a23.009'], 2]","['infections and infestations', ['a11'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['essential hypertension', ['a24.008.002.008'], 0]","['vascular hypertensive disorders nec', ['a24.008.002'], 1]","['vascular hypertensive disorders', ['a24.008'], 2]","['vascular disorders', ['a24'], 3]"
"['blood chloride decreased', ['a13.011.001.004'], 0]","['mineral and electrolyte analyses', ['a13.011.001'], 1]","['water, electrolyte and mineral investigations', ['a13.011'], 2]","['investigations', ['a13'], 3]"
"['blood bilirubin increased', ['a13.003.001.008'], 0]","['liver function analyses', ['a13.003.001'], 1]","['hepatobiliary investigations', ['a13.003'], 2]","['investigations', ['a13'], 3]"
"['orchitis noninfective', ['a21.009.002.003'], 0]","['testicular and epididymal infections and inflammations', ['a21.009.002'], 1]","['male reproductive tract infections and inflammations', ['a21.009'], 2]","['reproductive system and breast disorders', ['a21'], 3]"
"['skin necrosis', ['a23.003.003.011'], 0]","['dermal and epidermal conditions nec', ['a23.003.003'], 1]","['epidermal and dermal conditions', ['a23.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['electrocardiogram st segment abnormal', ['a13.014.005.017'], 0]","['ecg investigations', ['a13.014.005'], 1]","['cardiac and vascular investigations (excl enzyme tests)', ['a13.014'], 2]","['investigations', ['a13'], 3]"
"['thrombotic thrombocytopenic purpura', ['a01.008.001.005', 'a24.007.006.014', 'a23.006.001.011'], 0]","['thrombocytopenias', ['a01.008.001'], 1]","['bruising, ecchymosis and purpura', ['a24.007.006'], 1]","['purpura and related conditions', ['a23.006.001'], 1]","['platelet disorders', ['a01.008'], 2]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['skin vascular abnormalities', ['a23.006'], 2]","['blood and lymphatic system disorders', ['a01'], 3]","['vascular disorders', ['a24'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['tooth fracture', ['a07.009.005.008', 'a12.001.009.010'], 0]","['dental disorders nec', ['a07.009.005'], 1]","['site specific injuries nec', ['a12.001.009'], 1]","['dental and gingival conditions', ['a07.009'], 2]","['injuries nec', ['a12.001'], 2]","['gastrointestinal disorders', ['a07'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['parkinsonism', ['a17.001.005.003'], 0]","[""parkinson's disease and parkinsonism"", ['a17.001.005'], 1]","['movement disorders (incl parkinsonism)', ['a17.001'], 2]","['nervous system disorders', ['a17'], 3]"
"['intestinal infarction', ['a24.004.008.008', 'a07.015.002.006'], 0]","['gastrointestinal necrosis and vascular insufficiency', ['a24.004.008'], 1]","['gastrointestinal vascular occlusion and infarction', ['a07.015.002'], 1]","['arteriosclerosis, stenosis, vascular insufficiency and necrosis', ['a24.004'], 2]","['gastrointestinal vascular conditions', ['a07.015'], 2]","['vascular disorders', ['a24'], 3]","['gastrointestinal disorders', ['a07'], 3]"
"['chromaturia', ['a20.002.001.002'], 0]","['urinary abnormalities', ['a20.002.001'], 1]","['urinary tract signs and symptoms', ['a20.002'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['duodenal ulcer perforation', ['a07.004.002.003'], 0]","['duodenal ulcers and perforation', ['a07.004.002'], 1]","['gastrointestinal ulceration and perforation', ['a07.004'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['anal pruritus', ['a07.003.003.002'], 0]","['anal and rectal signs and symptoms', ['a07.003.003'], 1]","['anal and rectal conditions nec', ['a07.003'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['sinus arrest', ['a02.003.003.007'], 0]","['supraventricular arrhythmias', ['a02.003.003'], 1]","['cardiac arrhythmias', ['a02.003'], 2]","['cardiac disorders', ['a02'], 3]"
"['post procedural infection', ['a11.001.008.019', 'a12.002.005.010'], 0]","['infections nec', ['a11.001.008'], 1]","['non-site specific procedural complications', ['a12.002.005'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['procedural related injuries and complications nec', ['a12.002'], 2]","['infections and infestations', ['a11'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['tongue coated', ['a07.014.002.011'], 0]","['tongue signs and symptoms', ['a07.014.002'], 1]","['tongue conditions', ['a07.014'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['abdominal symptom', ['a07.001.006.007'], 0]","['gastrointestinal signs and symptoms nec', ['a07.001.006'], 1]","['gastrointestinal signs and symptoms', ['a07.001'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['blood pressure diastolic decreased', ['a13.014.003.003'], 0]","['vascular tests nec (incl blood pressure)', ['a13.014.003'], 1]","['cardiac and vascular investigations (excl enzyme tests)', ['a13.014'], 2]","['investigations', ['a13'], 3]"
