"['liver disorder', ['a09.001.008.001'], 0]","['hepatic and hepatobiliary disorders nec', ['a09.001.008'], 1]","['hepatic and hepatobiliary disorders', ['a09.001'], 2]","['hepatobiliary disorders', ['a09'], 3]"
"['liver function test abnormal', ['a13.003.001.013'], 0]","['liver function analyses', ['a13.003.001'], 1]","['hepatobiliary investigations', ['a13.003'], 2]","['investigations', ['a13'], 3]"
"['liver injury', ['a09.001.007.022', 'a12.001.002.003'], 0]","['hepatocellular damage and hepatitis nec', ['a09.001.007'], 1]","['abdominal injuries nec', ['a12.001.002'], 1]","['hepatic and hepatobiliary disorders', ['a09.001'], 2]","['injuries nec', ['a12.001'], 2]","['hepatobiliary disorders', ['a09'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['local swelling', ['a08.001.003.013'], 0]","['general signs and symptoms nec', ['a08.001.003'], 1]","['general system disorders nec', ['a08.001'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['loss of consciousness', ['a17.002.004.004'], 0]","['disturbances in consciousness nec', ['a17.002.004'], 1]","['neurological disorders nec', ['a17.002'], 2]","['nervous system disorders', ['a17'], 3]"
"['loss of libido', ['a19.008.003.003'], 0]","['sexual desire disorders', ['a19.008.003'], 1]","['sexual dysfunctions, disturbances and gender identity disorders', ['a19.008'], 2]","['psychiatric disorders', ['a19'], 3]"
"['lower respiratory tract infection', ['a22.007.001.002', 'a11.001.009.002'], 0]","['lower respiratory tract infections nec', ['a22.007.001'], 1]","['lower respiratory tract and lung infections', ['a11.001.009'], 1]","['respiratory tract infections', ['a22.007'], 2]","['infections - pathogen unspecified', ['a11.001'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]","['infections and infestations', ['a11'], 3]"
"['lung disorder', ['a22.002.007.001'], 0]","['respiratory tract disorders nec', ['a22.002.007'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['lung infection', ['a11.001.009.008', 'a22.007.001.008'], 0]","['lower respiratory tract and lung infections', ['a11.001.009'], 1]","['lower respiratory tract infections nec', ['a22.007.001'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['respiratory tract infections', ['a22.007'], 2]","['infections and infestations', ['a11'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['lung infiltration', ['a22.001.002.004'], 0]","['parenchymal lung disorders nec', ['a22.001.002'], 1]","['lower respiratory tract disorders (excl obstruction and infection)', ['a22.001'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['lymphadenopathy', ['a01.009.001.002'], 0]","['lymphatic system disorders nec', ['a01.009.001'], 1]","['spleen, lymphatic and reticuloendothelial system disorders', ['a01.009'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['lymphocyte count decreased', ['a13.001.006.006'], 0]","['white blood cell analyses', ['a13.001.006'], 1]","['haematology investigations (incl blood groups)', ['a13.001'], 2]","['investigations', ['a13'], 3]"
"['lymphocytosis', ['a01.002.001.003'], 0]","['leukocytoses nec', ['a01.002.001'], 1]","['white blood cell disorders', ['a01.002'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['lymphoedema', ['a01.009.001.006', 'a24.009.001.001'], 0]","['lymphatic system disorders nec', ['a01.009.001'], 1]","['lymphoedemas', ['a24.009.001'], 1]","['spleen, lymphatic and reticuloendothelial system disorders', ['a01.009'], 2]","['lymphatic vessel disorders', ['a24.009'], 2]","['blood and lymphatic system disorders', ['a01'], 3]","['vascular disorders', ['a24'], 3]"
"['lymphoma', ['a16.020.001.001', 'a01.012.001.001'], 0]","['lymphomas unspecified nec', ['a01.012.001', 'a16.020.001'], 1]","['lymphomas nec', ['a16.020', 'a01.012'], 2]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]","['blood and lymphatic system disorders', ['a01'], 3]"
"['lymphopenia', ['a01.002.002.002'], 0]","['leukopenias nec', ['a01.002.002'], 1]","['white blood cell disorders', ['a01.002'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['major depression', ['a19.015.001.003'], 0]","['depressive disorders', ['a19.015.001'], 1]","['depressed mood disorders and disturbances', ['a19.015'], 2]","['psychiatric disorders', ['a19'], 3]"
"['malaise', ['a08.001.001.003'], 0]","['asthenic conditions', ['a08.001.001'], 1]","['general system disorders nec', ['a08.001'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['malignant melanoma', ['a16.003.001.001', 'a23.008.001.001'], 0]","['skin melanomas (excl ocular)', ['a23.008.001', 'a16.003.001'], 1]","['skin neoplasms malignant and unspecified', ['a23.008', 'a16.003'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['malnutrition', ['a14.003.002.004'], 0]","['general nutritional disorders nec', ['a14.003.002'], 1]","['appetite and general nutritional disorders', ['a14.003'], 2]","['metabolism and nutrition disorders', ['a14'], 3]"
"['mania', ['a19.016.002.002'], 0]","['mood alterations with manic symptoms', ['a19.016.002'], 1]","['manic and bipolar mood disorders and disturbances', ['a19.016'], 2]","['psychiatric disorders', ['a19'], 3]"
"['mastitis', ['a11.001.002.001', 'a21.005.003.002'], 0]","['breast infections', ['a11.001.002'], 1]","['breast infections and inflammations', ['a21.005.003'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['breast disorders', ['a21.005'], 2]","['infections and infestations', ['a11'], 3]","['reproductive system and breast disorders', ['a21'], 3]"
"['mediastinal disorder', ['a22.009.003.001'], 0]","['mediastinal disorders', ['a22.009.003'], 1]","['thoracic disorders (excl lung and pleura)', ['a22.009'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['melaena', ['a24.007.002.013', 'a07.012.002.004'], 0]","['gastrointestinal haemorrhages', ['a24.007.002'], 1]","['non-site specific gastrointestinal haemorrhages', ['a07.012.002'], 1]","['vascular haemorrhagic disorders', ['a24.007'], 2]","['gastrointestinal haemorrhages nec', ['a07.012'], 2]","['vascular disorders', ['a24'], 3]","['gastrointestinal disorders', ['a07'], 3]"
"['melanosis', ['a23.005.001.004'], 0]","['hyperpigmentation disorders', ['a23.005.001'], 1]","['pigmentation disorders', ['a23.005'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['memory impairment', ['a17.003.002.003', 'a19.020.001.003'], 0]","['memory loss (excl dementia)', ['a17.003.002'], 1]","['amnestic symptoms', ['a19.020.001'], 1]","['mental impairment disorders', ['a17.003'], 2]","['dementia and amnestic conditions', ['a19.020'], 2]","['nervous system disorders', ['a17'], 3]","['psychiatric disorders', ['a19'], 3]"
"['meningitis', ['a11.001.003.001', 'a17.006.003.001'], 0]","['central nervous system and spinal infections', ['a11.001.003'], 1]","['meningitis nec', ['a17.006.003'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['central nervous system infections and inflammations', ['a17.006'], 2]","['infections and infestations', ['a11'], 3]","['nervous system disorders', ['a17'], 3]"
"['menopausal symptoms', ['a21.002.002.002'], 0]","['menopausal effects nec', ['a21.002.002'], 1]","['menopause related conditions', ['a21.002'], 2]","['reproductive system and breast disorders', ['a21'], 3]"
"['menopause', ['a26.003.001.001'], 0]","['age related issues', ['a26.003.001'], 1]","['age related factors', ['a26.003'], 2]","['social circumstances', ['a26'], 3]"
"['menorrhagia', ['a21.001.003.002'], 0]","['menstruation with increased bleeding', ['a21.001.003'], 1]","['menstrual cycle and uterine bleeding disorders', ['a21.001'], 2]","['reproductive system and breast disorders', ['a21'], 3]"
"['menstrual disorder', ['a21.001.001.004'], 0]","['menstruation and uterine bleeding nec', ['a21.001.001'], 1]","['menstrual cycle and uterine bleeding disorders', ['a21.001'], 2]","['reproductive system and breast disorders', ['a21'], 3]"
"['menstruation irregular', ['a21.001.001.005', 'a05.005.001.008'], 0]","['menstruation and uterine bleeding nec', ['a21.001.001'], 1]","['female gonadal function disorders', ['a05.005.001'], 1]","['menstrual cycle and uterine bleeding disorders', ['a21.001'], 2]","['endocrine disorders of gonadal function', ['a05.005'], 2]","['reproductive system and breast disorders', ['a21'], 3]","['endocrine disorders', ['a05'], 3]"
"['mental disability', ['a26.001.001.001'], 0]","['disability issues', ['a26.001.001'], 1]","['lifestyle issues', ['a26.001'], 2]","['social circumstances', ['a26'], 3]"
"['mental disorder', ['a19.007.001.002'], 0]","['mental disorders nec', ['a19.007.001'], 1]","['psychiatric disorders nec', ['a19.007'], 2]","['psychiatric disorders', ['a19'], 3]"
"['metabolic acidosis', ['a14.001.001.003'], 0]","['metabolic acidoses (excl diabetic acidoses)', ['a14.001.001'], 1]","['acid-base disorders', ['a14.001'], 2]","['metabolism and nutrition disorders', ['a14'], 3]"
"['metrorrhagia', ['a21.001.001.006'], 0]","['menstruation and uterine bleeding nec', ['a21.001.001'], 1]","['menstrual cycle and uterine bleeding disorders', ['a21.001'], 2]","['reproductive system and breast disorders', ['a21'], 3]"
"['micturition disorder', ['a20.002.002.005'], 0]","['bladder and urethral symptoms', ['a20.002.002'], 1]","['urinary tract signs and symptoms', ['a20.002'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['micturition urgency', ['a20.002.002.006'], 0]","['bladder and urethral symptoms', ['a20.002.002'], 1]","['urinary tract signs and symptoms', ['a20.002'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['migraine', ['a24.003.005.003', 'a17.014.002.001'], 0]","['cerebrovascular and spinal vascular disorders nec', ['a24.003.005'], 1]","['migraine headaches', ['a17.014.002'], 1]","['vascular disorders nec', ['a24.003'], 2]","['headaches', ['a17.014'], 2]","['vascular disorders', ['a24'], 3]","['nervous system disorders', ['a17'], 3]"
"['miosis', ['a17.002.011.002', 'a06.005.003.003'], 0]","['pupillary signs', ['a17.002.011'], 1]","['pupil disorders', ['a06.005.003'], 1]","['neurological disorders nec', ['a17.002'], 2]","['ocular neuromuscular disorders', ['a06.005'], 2]","['nervous system disorders', ['a17'], 3]","['eye disorders', ['a06'], 3]"
"['monocytosis', ['a01.002.001.004'], 0]","['leukocytoses nec', ['a01.002.001'], 1]","['white blood cell disorders', ['a01.002'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['mood swings', ['a19.004.003.001'], 0]","['fluctuating mood symptoms', ['a19.004.003'], 1]","['mood disorders and disturbances nec', ['a19.004'], 2]","['psychiatric disorders', ['a19'], 3]"
"['motion sickness', ['a17.002.012.001', 'a04.004.001.001'], 0]","['vertigos nec', ['a17.002.012'], 1]","['inner ear signs and symptoms', ['a04.004.001'], 1]","['neurological disorders nec', ['a17.002'], 2]","['inner ear and viiith cranial nerve disorders', ['a04.004'], 2]","['nervous system disorders', ['a17'], 3]","['ear and labyrinth disorders', ['a04'], 3]"
"['mouth ulceration', ['a07.005.006.004'], 0]","['stomatitis and ulceration', ['a07.005.006'], 1]","['oral soft tissue conditions', ['a07.005'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['movement disorder', ['a17.001.002.010'], 0]","['dyskinesias and movement disorders nec', ['a17.001.002'], 1]","['movement disorders (incl parkinsonism)', ['a17.001'], 2]","['nervous system disorders', ['a17'], 3]"
"['mucosal inflammation', ['a08.001.006.002'], 0]","['mucosal findings abnormal', ['a08.001.006'], 1]","['general system disorders nec', ['a08.001'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['mucous membrane disorder', ['a08.001.006.004'], 0]","['mucosal findings abnormal', ['a08.001.006'], 1]","['general system disorders nec', ['a08.001'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['multiple fractures', ['a12.004.002.009', 'a15.008.002.005'], 0]","['fractures and dislocations nec', ['a12.004.002'], 1]","['fractures nec', ['a15.008.002'], 1]","['bone and joint injuries', ['a12.004'], 2]","['fractures', ['a15.008'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['muscle atrophy', ['a17.005.003.004', 'a15.005.003.003'], 0]","['neuromuscular disorders nec', ['a17.005.003'], 1]","['muscle related signs and symptoms nec', ['a15.005.003'], 1]","['neuromuscular disorders', ['a17.005'], 2]","['muscle disorders', ['a15.005'], 2]","['nervous system disorders', ['a17'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['muscle contractions involuntary', ['a15.005.003.008', 'a17.005.003.001'], 0]","['muscle related signs and symptoms nec', ['a15.005.003'], 1]","['neuromuscular disorders nec', ['a17.005.003'], 1]","['muscle disorders', ['a15.005'], 2]","['neuromuscular disorders', ['a17.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['nervous system disorders', ['a17'], 3]"
"['muscle relaxant therapy', ['a25.016.001.001'], 0]","['muscle therapeutic procedures', ['a25.016.001'], 1]","['soft tissue therapeutic procedures', ['a25.016'], 2]","['surgical and medical procedures', ['a25'], 3]"
"['muscle rigidity', ['a15.005.004.001', 'a17.005.002.005'], 0]","['muscle tone abnormalities', ['a15.005.004'], 1]","['muscle tone abnormal', ['a17.005.002'], 1]","['muscle disorders', ['a15.005'], 2]","['neuromuscular disorders', ['a17.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['nervous system disorders', ['a17'], 3]"
"['muscle spasms', ['a15.005.003.004'], 0]","['muscle related signs and symptoms nec', ['a15.005.003'], 1]","['muscle disorders', ['a15.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['muscle tightness', ['a15.005.003.007'], 0]","['muscle related signs and symptoms nec', ['a15.005.003'], 1]","['muscle disorders', ['a15.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['muscle twitching', ['a15.005.003.005'], 0]","['muscle related signs and symptoms nec', ['a15.005.003'], 1]","['muscle disorders', ['a15.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['muscular weakness', ['a17.005.003.005', 'a15.005.006.001'], 0]","['neuromuscular disorders nec', ['a17.005.003'], 1]","['muscle weakness conditions', ['a15.005.006'], 1]","['neuromuscular disorders', ['a17.005'], 2]","['muscle disorders', ['a15.005'], 2]","['nervous system disorders', ['a17'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['musculoskeletal chest pain', ['a15.003.004.012', 'a22.009.001.001'], 0]","['musculoskeletal and connective tissue pain and discomfort', ['a15.003.004'], 1]","['thoracic musculoskeletal disorders', ['a22.009.001'], 1]","['musculoskeletal and connective tissue disorders nec', ['a15.003'], 2]","['thoracic disorders (excl lung and pleura)', ['a22.009'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['musculoskeletal discomfort', ['a15.003.004.001'], 0]","['musculoskeletal and connective tissue pain and discomfort', ['a15.003.004'], 1]","['musculoskeletal and connective tissue disorders nec', ['a15.003'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['musculoskeletal pain', ['a15.003.004.007'], 0]","['musculoskeletal and connective tissue pain and discomfort', ['a15.003.004'], 1]","['musculoskeletal and connective tissue disorders nec', ['a15.003'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['musculoskeletal stiffness', ['a15.003.001.005'], 0]","['musculoskeletal and connective tissue signs and symptoms nec', ['a15.003.001'], 1]","['musculoskeletal and connective tissue disorders nec', ['a15.003'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['myalgia', ['a15.005.002.001'], 0]","['muscle pains', ['a15.005.002'], 1]","['muscle disorders', ['a15.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['mydriasis', ['a06.005.003.004', 'a17.002.011.003'], 0]","['pupil disorders', ['a06.005.003'], 1]","['pupillary signs', ['a17.002.011'], 1]","['ocular neuromuscular disorders', ['a06.005'], 2]","['neurological disorders nec', ['a17.002'], 2]","['eye disorders', ['a06'], 3]","['nervous system disorders', ['a17'], 3]"
"['myelitis', ['a11.001.003.007', 'a17.006.002.001'], 0]","['central nervous system and spinal infections', ['a11.001.003'], 1]","['myelitis (incl infective)', ['a17.006.002'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['central nervous system infections and inflammations', ['a17.006'], 2]","['infections and infestations', ['a11'], 3]","['nervous system disorders', ['a17'], 3]"
"['myocardial infarction', ['a24.004.004.009', 'a02.002.002.007'], 0]","['coronary necrosis and vascular insufficiency', ['a24.004.004'], 1]","['ischaemic coronary artery disorders', ['a02.002.002'], 1]","['arteriosclerosis, stenosis, vascular insufficiency and necrosis', ['a24.004'], 2]","['coronary artery disorders', ['a02.002'], 2]","['vascular disorders', ['a24'], 3]","['cardiac disorders', ['a02'], 3]"
"['myocardial ischaemia', ['a24.004.004.010', 'a02.002.002.008'], 0]","['coronary necrosis and vascular insufficiency', ['a24.004.004'], 1]","['ischaemic coronary artery disorders', ['a02.002.002'], 1]","['arteriosclerosis, stenosis, vascular insufficiency and necrosis', ['a24.004'], 2]","['coronary artery disorders', ['a02.002'], 2]","['vascular disorders', ['a24'], 3]","['cardiac disorders', ['a02'], 3]"
"['myocarditis', ['a02.004.003.001'], 0]","['noninfectious myocarditis', ['a02.004.003'], 1]","['myocardial disorders', ['a02.004'], 2]","['cardiac disorders', ['a02'], 3]"
"['myoclonus', ['a17.002.005.008'], 0]","['neurological signs and symptoms nec', ['a17.002.005'], 1]","['neurological disorders nec', ['a17.002'], 2]","['nervous system disorders', ['a17'], 3]"
"['myopathy', ['a15.005.005.001'], 0]","['myopathies', ['a15.005.005'], 1]","['muscle disorders', ['a15.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['myositis', ['a15.005.001.001'], 0]","['muscle infections and inflammations', ['a15.005.001'], 1]","['muscle disorders', ['a15.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['nail disorder', ['a23.002.005.002'], 0]","['nail and nail bed conditions (excl infections and infestations)', ['a23.002.005'], 1]","['skin appendage conditions', ['a23.002'], 2]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['nasal congestion', ['a22.004.004.001'], 0]","['nasal congestion and inflammations', ['a22.004.004'], 1]","['upper respiratory tract disorders (excl infections)', ['a22.004'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['nasal discomfort', ['a22.002.005.020'], 0]","['upper respiratory tract signs and symptoms', ['a22.002.005'], 1]","['respiratory disorders nec', ['a22.002'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['nasal dryness', ['a22.004.003.002'], 0]","['nasal disorders nec', ['a22.004.003'], 1]","['upper respiratory tract disorders (excl infections)', ['a22.004'], 2]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['nasopharyngitis', ['a11.001.013.002', 'a22.007.003.002'], 0]","['upper respiratory tract infections', ['a11.001.013'], 1]","['upper respiratory tract infections nec', ['a22.007.003'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['respiratory tract infections', ['a22.007'], 2]","['infections and infestations', ['a11'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"['nausea', ['a07.001.007.001'], 0]","['nausea and vomiting symptoms', ['a07.001.007'], 1]","['gastrointestinal signs and symptoms', ['a07.001'], 2]","['gastrointestinal disorders', ['a07'], 3]"
"['neck pain', ['a15.003.004.009'], 0]","['musculoskeletal and connective tissue pain and discomfort', ['a15.003.004'], 1]","['musculoskeletal and connective tissue disorders nec', ['a15.003'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]"
"['neoplasm', ['a16.016.002.001'], 0]","['neoplasms unspecified malignancy and site unspecified nec', ['a16.016.002'], 1]","['miscellaneous and site unspecified neoplasms malignant and unspecified', ['a16.016'], 2]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['neoplasm malignant', ['a16.016.001.001'], 0]","['neoplasms malignant site unspecified nec', ['a16.016.001'], 1]","['miscellaneous and site unspecified neoplasms malignant and unspecified', ['a16.016'], 2]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]"
"['nephritis', ['a20.005.002.001'], 0]","['nephritis nec', ['a20.005.002'], 1]","['nephropathies', ['a20.005'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['nephrolithiasis', ['a20.004.001.002'], 0]","['renal lithiasis', ['a20.004.001'], 1]","['urolithiases', ['a20.004'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['nephropathy', ['a20.005.003.001'], 0]","['nephropathies and tubular disorders nec', ['a20.005.003'], 1]","['nephropathies', ['a20.005'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['nephropathy toxic', ['a12.003.001.010', 'a20.005.003.002'], 0]","['poisoning and toxicity', ['a12.003.001'], 1]","['nephropathies and tubular disorders nec', ['a20.005.003'], 1]","['exposures, chemical injuries and poisoning', ['a12.003'], 2]","['nephropathies', ['a20.005'], 2]","['injury, poisoning and procedural complications', ['a12'], 3]","['renal and urinary disorders', ['a20'], 3]"
"['nephrotic syndrome', ['a20.005.001.002'], 0]","['glomerulonephritis and nephrotic syndrome', ['a20.005.001'], 1]","['nephropathies', ['a20.005'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['nervous system disorder', ['a17.002.010.001'], 0]","['nervous system disorders nec', ['a17.002.010'], 1]","['neurological disorders nec', ['a17.002'], 2]","['nervous system disorders', ['a17'], 3]"
"['nervousness', ['a19.006.002.003'], 0]","['anxiety symptoms', ['a19.006.002'], 1]","['anxiety disorders and symptoms', ['a19.006'], 2]","['psychiatric disorders', ['a19'], 3]"
"['neuralgia', ['a17.002.007.005'], 0]","['sensory abnormalities nec', ['a17.002.007'], 1]","['neurological disorders nec', ['a17.002'], 2]","['nervous system disorders', ['a17'], 3]"
"['neuritis', ['a17.009.003.001'], 0]","['peripheral neuropathies nec', ['a17.009.003'], 1]","['peripheral neuropathies', ['a17.009'], 2]","['nervous system disorders', ['a17'], 3]"
"['neuroleptic malignant syndrome', ['a17.005.002.003', 'a08.005.001.005', 'a15.005.004.015', 'a12.003.001.003'], 0]","['muscle tone abnormal', ['a17.005.002'], 1]","['body temperature altered', ['a08.005.001'], 1]","['muscle tone abnormalities', ['a15.005.004'], 1]","['poisoning and toxicity', ['a12.003.001'], 1]","['neuromuscular disorders', ['a17.005'], 2]","['body temperature conditions', ['a08.005'], 2]","['muscle disorders', ['a15.005'], 2]","['exposures, chemical injuries and poisoning', ['a12.003'], 2]","['nervous system disorders', ['a17'], 3]","['general disorders and administration site conditions', ['a08'], 3]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['neuropathy peripheral', ['a17.009.003.003'], 0]","['peripheral neuropathies nec', ['a17.009.003'], 1]","['peripheral neuropathies', ['a17.009'], 2]","['nervous system disorders', ['a17'], 3]"
"['neurosis', ['a19.006.001.001'], 0]","['anxiety disorders nec', ['a19.006.001'], 1]","['anxiety disorders and symptoms', ['a19.006'], 2]","['psychiatric disorders', ['a19'], 3]"
"['neurotoxicity', ['a17.002.010.002', 'a12.003.001.011'], 0]","['nervous system disorders nec', ['a17.002.010'], 1]","['poisoning and toxicity', ['a12.003.001'], 1]","['neurological disorders nec', ['a17.002'], 2]","['exposures, chemical injuries and poisoning', ['a12.003'], 2]","['nervous system disorders', ['a17'], 3]","['injury, poisoning and procedural complications', ['a12'], 3]"
"['neutropenia', ['a01.002.003.004'], 0]","['neutropenias', ['a01.002.003'], 1]","['white blood cell disorders', ['a01.002'], 2]","['blood and lymphatic system disorders', ['a01'], 3]"
"['neutropenic sepsis', ['a11.001.011.006', 'a01.002.003.007'], 0]","['sepsis, bacteraemia, viraemia and fungaemia nec', ['a11.001.011'], 1]","['neutropenias', ['a01.002.003'], 1]","['infections - pathogen unspecified', ['a11.001'], 2]","['white blood cell disorders', ['a01.002'], 2]","['infections and infestations', ['a11'], 3]","['blood and lymphatic system disorders', ['a01'], 3]"
"['neutrophil count decreased', ['a13.001.006.010'], 0]","['white blood cell analyses', ['a13.001.006'], 1]","['haematology investigations (incl blood groups)', ['a13.001'], 2]","['investigations', ['a13'], 3]"
"['night blindness', ['a14.012.003.001', 'a06.002.002.003'], 0]","['fat soluble vitamin deficiencies and disorders', ['a14.012.003'], 1]","['blindness (excl colour blindness)', ['a06.002.002'], 1]","['vitamin related disorders', ['a14.012'], 2]","['vision disorders', ['a06.002'], 2]","['metabolism and nutrition disorders', ['a14'], 3]","['eye disorders', ['a06'], 3]"
"['night sweats', ['a08.001.003.031', 'a23.002.003.006'], 0]","['general signs and symptoms nec', ['a08.001.003'], 1]","['apocrine and eccrine gland disorders', ['a23.002.003'], 1]","['general system disorders nec', ['a08.001'], 2]","['skin appendage conditions', ['a23.002'], 2]","['general disorders and administration site conditions', ['a08'], 3]","['skin and subcutaneous tissue disorders', ['a23'], 3]"
"['nightmare', ['a19.002.003.003'], 0]","['parasomnias', ['a19.002.003'], 1]","['sleep disorders and disturbances', ['a19.002'], 2]","['psychiatric disorders', ['a19'], 3]"
"['nocturia', ['a20.002.003.001'], 0]","['urinary tract signs and symptoms nec', ['a20.002.003'], 1]","['urinary tract signs and symptoms', ['a20.002'], 2]","['renal and urinary disorders', ['a20'], 3]"
"['nodal arrhythmia', ['a02.003.002.005'], 0]","['rate and rhythm disorders nec', ['a02.003.002'], 1]","['cardiac arrhythmias', ['a02.003'], 2]","['cardiac disorders', ['a02'], 3]"
"['nodule', ['a08.003.005.002'], 0]","['mass conditions nec', ['a08.003.005'], 1]","['tissue disorders nec', ['a08.003'], 2]","['general disorders and administration site conditions', ['a08'], 3]"
"['non-cardiac chest pain', ['a08.001.008.006', 'a22.002.008.007'], 0]","['pain and discomfort nec', ['a08.001.008'], 1]","['respiratory signs and symptoms nec', ['a22.002.008'], 1]","['general system disorders nec', ['a08.001'], 2]","['respiratory disorders nec', ['a22.002'], 2]","['general disorders and administration site conditions', ['a08'], 3]","['respiratory, thoracic and mediastinal disorders', ['a22'], 3]"
"[""non-hodgkin's lymphoma"", ['a16.035.001.001', 'a01.017.001.001'], 0]","[""non-hodgkin's lymphomas nec"", ['a01.017.001', 'a16.035.001'], 1]","[""lymphomas non-hodgkin's unspecified histology"", ['a16.035', 'a01.017'], 2]","['neoplasms benign, malignant and unspecified (incl cysts and polyps)', ['a16'], 3]","['blood and lymphatic system disorders', ['a01'], 3]"
"['nuchal rigidity', ['a15.005.004.005', 'a17.005.002.006'], 0]","['muscle tone abnormalities', ['a15.005.004'], 1]","['muscle tone abnormal', ['a17.005.002'], 1]","['muscle disorders', ['a15.005'], 2]","['neuromuscular disorders', ['a17.005'], 2]","['musculoskeletal and connective tissue disorders', ['a15'], 3]","['nervous system disorders', ['a17'], 3]"
"['nystagmus', ['a06.005.002.006', 'a17.002.002.006'], 0]","['ocular nerve and muscle disorders', ['a06.005.002'], 1]","['coordination and balance disturbances', ['a17.002.002'], 1]","['ocular neuromuscular disorders', ['a06.005'], 2]","['neurological disorders nec', ['a17.002'], 2]","['eye disorders', ['a06'], 3]","['nervous system disorders', ['a17'], 3]"
"['ocular discomfort', ['a06.008.003.008'], 0]","['ocular disorders nec', ['a06.008.003'], 1]","['eye disorders nec', ['a06.008'], 2]","['eye disorders', ['a06'], 3]"
"['ocular hyperaemia', ['a06.004.005.004'], 0]","['ocular infections, inflammations and associated manifestations', ['a06.004.005'], 1]","['ocular infections, irritations and inflammations', ['a06.004'], 2]","['eye disorders', ['a06'], 3]"
"['oculogyric crisis', ['a17.001.003.002', 'a06.005.002.002'], 0]","['dystonias', ['a17.001.003'], 1]","['ocular nerve and muscle disorders', ['a06.005.002'], 1]","['movement disorders (incl parkinsonism)', ['a17.001'], 2]","['ocular neuromuscular disorders', ['a06.005'], 2]","['nervous system disorders', ['a17'], 3]","['eye disorders', ['a06'], 3]"
